ID,Año del hecho,Sexo de la victima,Grupo de edad de la victima,Mes del hecho,Dia del hecho,Departamento del hecho DANE,Municipio del hecho DANE,Lesion fatal de causa externa,Estado
2097,2017,Hombre,(10 a 14),mayo,domingo,Santander,Mogotes,Violenta - Muertes accidentales,Datos definitivos
2098,2017,Hombre,(55 a 59),mayo,domingo,Santander,Mogotes,Violenta - Muertes accidentales,Datos definitivos
2099,2017,Hombre,(40 a 44),mayo,miércoles,Santander,Aratoca,Violenta - Muertes accidentales,Datos definitivos
2100,2017,Hombre,(65 a 69),mayo,domingo,Santander,Coromoro,Violenta - Muertes accidentales,Datos definitivos
2101,2017,Hombre,(60 a 64),mayo,lunes,Santander,Guapotá,Violenta - Muertes accidentales,Datos definitivos
2102,2017,Hombre,(50 a 54),junio,lunes,Santander,Guadalupe,Violenta - Muertes accidentales,Datos definitivos
2103,2017,Hombre,(25 a 29),junio,jueves,Santander,Aratoca,Violenta - Muertes accidentales,Datos definitivos
2104,2017,Hombre,(35 a 39),julio,jueves,Santander,Contratación,Violenta - Muertes accidentales,Datos definitivos
2105,2017,Mujer,(60 a 64),julio,martes,Santander,Guadalupe,Violenta - Muertes accidentales,Datos definitivos
2106,2017,Hombre,(30 a 34),julio,lunes,Santander,Mogotes,Violenta - Muertes accidentales,Datos definitivos
2107,2017,Hombre,(65 a 69),julio,sábado,Santander,Socorro,Violenta - Muertes accidentales,Datos definitivos
2108,2017,Hombre,(50 a 54),agosto,miércoles,Santander,San Joaquín,Violenta - Muertes accidentales,Datos definitivos
2109,2017,Hombre,(30 a 34),agosto,jueves,Santander,Guadalupe,Violenta - Muertes accidentales,Datos definitivos
2110,2017,Hombre,(40 a 44),agosto,jueves,Santander,San Gil,Violenta - Muertes accidentales,Datos definitivos
2111,2017,Hombre,(00 a 04),junio,sábado,Antioquia,San Jerónimo,Violenta - Muertes accidentales,Datos definitivos
2112,2017,Hombre,(25 a 29),mayo,lunes,Antioquia,San Jerónimo,Violenta - Muertes accidentales,Datos definitivos
2113,2017,Hombre,(65 a 69),julio,martes,Guaviare,El Retorno,Violenta - Muertes accidentales,Datos definitivos
2114,2017,Mujer,(00 a 04),agosto,domingo,Guaviare,El Retorno,Violenta - Muertes accidentales,Datos definitivos
2115,2017,Hombre,(70 a 74),junio,lunes,Antioquia,San Pedro de los Milagros,Violenta - Muertes accidentales,Datos definitivos
2116,2017,Hombre,(50 a 54),junio,martes,Antioquia,San Vicente Ferrer,Violenta - Muertes accidentales,Datos definitivos
2117,2017,Hombre,(35 a 39),julio,domingo,Antioquia,San Vicente Ferrer,Violenta - Muertes accidentales,Datos definitivos
2118,2017,Hombre,(55 a 59),mayo,viernes,Caquetá,San Vicente del Caguán,Violenta - Muertes accidentales,Datos definitivos
2119,2017,Hombre,(15 a 17),agosto,lunes,Caquetá,San Vicente del Caguán,Violenta - Muertes accidentales,Datos definitivos
2120,2017,Mujer,(40 a 44),agosto,miércoles,Antioquia,Santa Bárbara,Violenta - Muertes accidentales,Datos definitivos
2121,2017,Hombre,(80 y más),mayo,miércoles,Antioquia,Santa Fé de Antioquia,Violenta - Muertes accidentales,Datos definitivos
2122,2017,Hombre,(15 a 17),mayo,martes,Antioquia,Concordia,Violenta - Muertes accidentales,Datos definitivos
2123,2017,Hombre,(25 a 29),mayo,lunes,Magdalena,Santa Marta,Violenta - Muertes accidentales,Datos definitivos
2124,2017,Mujer,(00 a 04),mayo,miércoles,Magdalena,Santa Marta,Violenta - Muertes accidentales,Datos definitivos
2125,2017,Hombre,(15 a 17),mayo,viernes,Magdalena,Pivijay,Violenta - Muertes accidentales,Datos definitivos
2126,2017,Hombre,(45 a 49),junio,viernes,Magdalena,Santa Marta,Violenta - Muertes accidentales,Datos definitivos
2127,2017,Hombre,(70 a 74),junio,domingo,Magdalena,Santa Marta,Violenta - Muertes accidentales,Datos definitivos
2128,2017,Hombre,(10 a 14),junio,jueves,Magdalena,Ciénaga,Violenta - Muertes accidentales,Datos definitivos
2129,2017,Hombre,(10 a 14),junio,sábado,Magdalena,Santa Marta,Violenta - Muertes accidentales,Datos definitivos
2130,2017,Hombre,(25 a 29),julio,lunes,Magdalena,Santa Marta,Violenta - Muertes accidentales,Datos definitivos
2131,2017,Hombre,(50 a 54),julio,miércoles,Risaralda,Santa Rosa de Cabal,Violenta - Muertes accidentales,Datos definitivos
2132,2017,Hombre,(45 a 49),julio,sábado,Risaralda,Santa Rosa de Cabal,Violenta - Muertes accidentales,Datos definitivos
2133,2017,Hombre,(15 a 17),mayo,martes,Antioquia,Santa Rosa de Osos,Violenta - Muertes accidentales,Datos definitivos
2134,2017,Hombre,(50 a 54),junio,sábado,Antioquia,Santa Rosa de Osos,Violenta - Muertes accidentales,Datos definitivos
2135,2017,Hombre,(45 a 49),julio,martes,Antioquia,Santa Rosa de Osos,Violenta - Muertes accidentales,Datos definitivos
2136,2017,Hombre,(25 a 29),mayo,miércoles,Cauca,Santander de Quilichao,Violenta - Muertes accidentales,Datos definitivos
2137,2017,Hombre,(25 a 29),mayo,martes,Cauca,Corinto,Violenta - Muertes accidentales,Datos definitivos
2138,2017,Hombre,(70 a 74),mayo,jueves,Cauca,Santander de Quilichao,Violenta - Muertes accidentales,Datos definitivos
2139,2017,Mujer,(75 a 79),mayo,miércoles,Cauca,Santander de Quilichao,Violenta - Muertes accidentales,Datos definitivos
2140,2017,Hombre,(18 a 19),agosto,viernes,Cauca,Santander de Quilichao,Violenta - Muertes accidentales,Datos definitivos
2141,2017,Hombre,(60 a 64),agosto,miércoles,Arauca,Arauquita,Violenta - Muertes accidentales,Datos definitivos
2142,2017,Hombre,(80 y más),junio,sábado,Arauca,Saravena,Violenta - Muertes accidentales,Datos definitivos
2143,2017,Mujer,(50 a 54),julio,viernes,Arauca,Saravena,Violenta - Muertes accidentales,Datos definitivos
2144,2017,Mujer,(50 a 54),agosto,domingo,Boyacá,Cubará,Violenta - Muertes accidentales,Datos definitivos
2145,2017,Hombre,(80 y más),abril,viernes,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2146,2017,Hombre,(70 a 74),abril,sábado,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2147,2017,Mujer,(00 a 04),abril,jueves,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2148,2017,Hombre,(40 a 44),mayo,miércoles,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2149,2017,Hombre,(65 a 69),abril,domingo,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2150,2017,Mujer,(80 y más),abril,sábado,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2151,2017,Hombre,(75 a 79),mayo,jueves,Cundinamarca,La Mesa,Violenta - Muertes accidentales,Datos definitivos
2152,2017,Hombre,(65 a 69),mayo,viernes,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2153,2017,Hombre,(40 a 44),abril,jueves,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2154,2017,Mujer,(80 y más),mayo,domingo,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2155,2017,Hombre,(80 y más),mayo,martes,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2156,2017,Hombre,(45 a 49),mayo,miércoles,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2157,2017,Hombre,(35 a 39),mayo,martes,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2158,2017,Mujer,(65 a 69),mayo,domingo,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2159,2017,Hombre,(50 a 54),mayo,lunes,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2160,2017,Hombre,(75 a 79),mayo,viernes,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2161,2017,Hombre,(50 a 54),mayo,martes,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2162,2017,Hombre,(70 a 74),mayo,miércoles,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2163,2017,Hombre,(00 a 04),mayo,domingo,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2164,2017,Hombre,(80 y más),mayo,viernes,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2165,2017,Mujer,(55 a 59),mayo,domingo,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2166,2017,Hombre,(20 a 24),mayo,sábado,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2167,2017,Hombre,(80 y más),mayo,jueves,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2168,2017,Hombre,(65 a 69),mayo,jueves,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2169,2017,Hombre,(30 a 34),mayo,viernes,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2170,2017,Hombre,(65 a 69),mayo,lunes,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2171,2017,Hombre,(60 a 64),mayo,sábado,Cundinamarca,Sibaté,Violenta - Muertes accidentales,Datos definitivos
2172,2017,Mujer,(80 y más),mayo,miércoles,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2173,2017,Hombre,(35 a 39),mayo,miércoles,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2174,2017,Hombre,(00 a 04),mayo,sábado,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2175,2017,Hombre,(20 a 24),mayo,sábado,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2176,2017,Hombre,(60 a 64),mayo,domingo,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2177,2017,Mujer,(70 a 74),junio,jueves,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2178,2017,Hombre,(40 a 44),junio,jueves,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2179,2017,Hombre,(30 a 34),abril,jueves,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2180,2017,Hombre,(80 y más),junio,lunes,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2181,2017,Mujer,(80 y más),junio,viernes,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2182,2017,Hombre,(55 a 59),junio,miércoles,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2183,2017,Hombre,(60 a 64),junio,martes,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2184,2017,Hombre,(70 a 74),junio,lunes,Cundinamarca,Anolaima,Violenta - Muertes accidentales,Datos definitivos
2185,2017,Hombre,(45 a 49),junio,lunes,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2186,2017,Hombre,(05 a 09),junio,lunes,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2187,2017,Hombre,(80 y más),junio,martes,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2188,2017,Hombre,(70 a 74),junio,sábado,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2189,2017,Mujer,(35 a 39),junio,lunes,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2190,2017,Hombre,(20 a 24),junio,miércoles,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2191,2017,Mujer,(70 a 74),junio,jueves,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2192,2017,Hombre,(45 a 49),junio,viernes,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2193,2017,Hombre,(25 a 29),julio,sábado,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2194,2017,Hombre,(80 y más),junio,miércoles,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2195,2017,Hombre,(65 a 69),julio,sábado,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2196,2017,Hombre,(80 y más),junio,jueves,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2197,2017,Mujer,(80 y más),julio,lunes,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2198,2017,Mujer,(70 a 74),junio,martes,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2199,2017,Mujer,(70 a 74),julio,martes,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2200,2017,Hombre,(50 a 54),junio,lunes,Caquetá,Florencia,Violenta - Muertes accidentales,Datos definitivos
2201,2017,Hombre,(00 a 04),julio,martes,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2202,2017,Hombre,(00 a 04),junio,martes,Tolima,Planadas,Violenta - Muertes accidentales,Datos definitivos
2203,2017,Hombre,(55 a 59),julio,miércoles,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2204,2017,Mujer,(55 a 59),julio,jueves,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2205,2017,Hombre,(10 a 14),julio,miércoles,Meta,Puerto López,Violenta - Muertes accidentales,Datos definitivos
2206,2017,Hombre,(35 a 39),julio,viernes,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2207,2017,Hombre,(70 a 74),julio,viernes,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2208,2017,Hombre,(65 a 69),julio,sábado,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2209,2017,Hombre,(55 a 59),junio,jueves,Magdalena,Santa Marta,Violenta - Muertes accidentales,Datos definitivos
2210,2017,Hombre,(20 a 24),julio,lunes,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2211,2017,Hombre,(30 a 34),julio,miércoles,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2212,2017,Hombre,(30 a 34),julio,jueves,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2213,2017,Hombre,(70 a 74),julio,sábado,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2214,2017,Hombre,(30 a 34),julio,viernes,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2215,2017,Hombre,(80 y más),julio,domingo,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2216,2017,Mujer,(80 y más),julio,sábado,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2217,2017,Hombre,(70 a 74),julio,sábado,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2218,2017,Hombre,(55 a 59),julio,martes,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2219,2017,Hombre,(80 y más),julio,lunes,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2220,2017,Hombre,(80 y más),julio,martes,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2221,2017,Hombre,(70 a 74),julio,martes,Cundinamarca,Machetá,Violenta - Muertes accidentales,Datos definitivos
2222,2017,Hombre,(65 a 69),julio,miércoles,Boyacá,Guateque,Violenta - Muertes accidentales,Datos definitivos
2223,2017,Mujer,(00 a 04),julio,miércoles,Cundinamarca,Mosquera,Violenta - Muertes accidentales,Datos definitivos
2224,2017,Mujer,(75 a 79),julio,domingo,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2225,2017,Hombre,(75 a 79),julio,sábado,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2226,2017,Mujer,(20 a 24),julio,jueves,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2227,2017,Hombre,(18 a 19),julio,jueves,Cundinamarca,Pasca,Violenta - Muertes accidentales,Datos definitivos
2228,2017,Hombre,(18 a 19),julio,sábado,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2229,2017,Hombre,(25 a 29),julio,jueves,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2230,2017,Mujer,(00 a 04),julio,jueves,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2231,2017,Hombre,(70 a 74),julio,sábado,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2232,2017,Hombre,(75 a 79),julio,miércoles,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2233,2017,Mujer,(80 y más),agosto,martes,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2234,2017,Hombre,(70 a 74),agosto,miércoles,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2235,2017,Hombre,(50 a 54),agosto,jueves,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2236,2017,Hombre,(65 a 69),agosto,sábado,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2237,2017,Mujer,(70 a 74),agosto,domingo,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2238,2017,Hombre,(50 a 54),agosto,sábado,Cundinamarca,Mosquera,Violenta - Muertes accidentales,Datos definitivos
2239,2017,Hombre,(70 a 74),agosto,martes,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2240,2017,Hombre,(55 a 59),agosto,miércoles,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2241,2017,Hombre,(60 a 64),agosto,viernes,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2242,2017,Hombre,(05 a 09),agosto,viernes,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2243,2017,Mujer,(00 a 04),agosto,viernes,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2244,2017,Mujer,(30 a 34),agosto,viernes,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2245,2017,Hombre,(30 a 34),agosto,lunes,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2246,2017,Hombre,(50 a 54),agosto,lunes,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2247,2017,Hombre,(20 a 24),agosto,domingo,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2248,2017,Hombre,(20 a 24),agosto,sábado,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2249,2017,Hombre,(20 a 24),agosto,viernes,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2250,2017,Mujer,(70 a 74),julio,lunes,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2251,2017,Mujer,(40 a 44),agosto,sábado,Quindío,Armenia,Violenta - Muertes accidentales,Datos definitivos
2252,2017,Hombre,(80 y más),agosto,domingo,Cundinamarca,La Mesa,Violenta - Muertes accidentales,Datos definitivos
2253,2017,Hombre,(80 y más),agosto,martes,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2254,2017,Hombre,(50 a 54),agosto,sábado,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
2255,2017,Hombre,(45 a 49),agosto,martes,Cundinamarca,Girardot,Violenta - Muertes accidentales,Datos definitivos
2256,2017,Hombre,(70 a 74),julio,viernes,Cundinamarca,Pulí,Violenta - Muertes accidentales,Datos definitivos
2257,2017,Hombre,(75 a 79),agosto,viernes,"Bogotá, D.C.","Bogotá, D.C.",Violenta - Muertes accidentales,Datos definitivos
